com.vakarux.instadownload	Orang-Studio/InstaDownload
com.valhalla.thor	trinadhthatakula/Thor
com.varuns2002.disable_flag_secure	VarunS2002/Xposed-Disable-FLAG_SECURE
com.vaudibert.canidrive	VincentAudibert/CanIDrive
com.vauth.salty	vauth/salty-app
com.vayun.files	vayun-mathur/Omni-Files
com.vayunmathur.astronomy	vayun-mathur/Modern-Apps
com.vayunmathur.calendar	vayun-mathur/Modern-Apps
com.vayunmathur.camera	vayun-mathur/Modern-Apps
com.vayunmathur.clock	vayun-mathur/Modern-Apps
com.vayunmathur.contacts	vayun-mathur/Modern-Apps
com.vayunmathur.email	vayun-mathur/Modern-Apps
com.vayunmathur.findfamily	vayun-mathur/Modern-Apps
com.vayunmathur.games.alchemist	vayun-mathur/Modern-Apps
com.vayunmathur.games.chess	vayun-mathur/Modern-Apps
com.vayunmathur.games.pipes	vayun-mathur/Modern-Apps
com.vayunmathur.games.solitaire	vayun-mathur/Modern-Apps
com.vayunmathur.games.unblockjam	vayun-mathur/Modern-Apps
com.vayunmathur.games.wordmaker	vayun-mathur/Modern-Apps
com.vayunmathur.health	vayun-mathur/Modern-Apps
com.vayunmathur.music	vayun-mathur/Modern-Apps
com.vayunmathur.notes	vayun-mathur/Modern-Apps
com.vayunmathur.office	vayun-mathur/Modern-Apps
com.vayunmathur.openassistant	vayun-mathur/Modern-Apps
com.vayunmathur.passwords	vayun-mathur/Modern-Apps
com.vayunmathur.pdf	vayun-mathur/Modern-Apps
com.vayunmathur.photos	vayun-mathur/Modern-Apps
com.vayunmathur.weather	vayun-mathur/Modern-Apps
com.vayunmathur.youpipe	vayun-mathur/Modern-Apps
com.ventoid.app	GPLaider/Ventoid
com.vermont.possin	Vermont-Secure-Computing/lucky-cat-terminal
com.versobit.weatherdoge.foss	VersoBit/WeatherDoge
com.vicolo.chrono	vicolo-dev/chrono
com.victorb.androidnetworkscanner	marie-bnl/android-ip-scanner
com.viktorholk.apipushnotifications	viktorholk/push-notifications-api
com.vincent_falzon.discreetlauncher	falzonv/discreet-launcher
com.vincentengelsoftware.vesandroidimagecompare	VincentEngel/VES-Image-Compare
com.vinithreddybanda.whatsapstatus	vinithreddybanda/WhatsapStatusSaver
com.vipedev.kords2	vipe1375/Kords
com.viper.simplert	robinpaulson/SimpleRT
com.virtual_pen	androidvirtualpen/virtualpen
com.viscouspot.gitsync	ViscousPot/GitSync
com.vishal2376.gitcoach	vishal2376/git-coach
com.vishal2376.scrollblock	vishal2376/scroll-block
com.vishal2376.snaptick	vishal2376/snaptick
com.vishaltelangre.nerdcalci	vishaltelangre/NerdCalci
com.vishnu.remindme	VishnuSanal/RemindMe
com.vishnu.whatsappcleaner	VishnuSanal/WhatsAppCleaner
com.vishnuraghav.EnRecipes	vishnuraghavb/EnRecipes
com.vitorpamplona.amethyst	vitorpamplona/amethyst
com.vivi.vivimusic	vivizzz007/vivi-music
com.vlad805.fmradio	vladislav805/RFM-Radio
com.vladpen.cams	vladpen/cams
com.vladrip.drgassistant	vladrip/drgassistant
com.voklen.daily_diary	Voklen/Daily-Diary
com.vovagorodok.ble_ota_app	vovagorodok/ble_ota_app
com.vovagorodok.blichess	vovagorodok/blichess
com.vovagorodok.blidraughts	vovagorodok/blidraughts
com.voyagerfiles	AlanHuang99/Voyager
com.vpnhood.client.android.web	vpnhood/VpnHood
com.vrem.wifianalyzer	VREMSoftwareDevelopment/WifiAnalyzer
com.vsmartcard.acardemulator	frankmorgner/vsmartcard
com.vsmartcard.remotesmartcardreader.app	frankmorgner/vsmartcard
com.vulnerabbity.geoperion	vulnerabbity/Geoperion
com.w2sv.filenavigator	w2sv/FileNavigator
com.w2sv.wifiwidget	w2sv/WiFi-Widget
com.wa2c.android.cifsdocumentsprovider	wa2c/cifs-documents-provider
com.wagebit.app	luv453/WageBit
com.waist.line	davidhealey/waistline
com.wangjinli.carvita	JeziL/carvita
com.wardellbagby.lyricistant	wardellbagby/lyricistant
com.wasimaster.wmkeyboard	wasi-master/wmkeyboard
com.watea.radio_upnp	watea/RadioUpnp
com.wbpxre150.shoppinglist	wbpxre150/android-shoppinglist
com.wbpxre150.unjumbleapp	wbpxre150/unjumble
com.wchung.qrshare	mrwm/QRshare
com.werdeil.lyriondashboard	werdeil/lyrion-dashboard
com.wesaphzt.privatelock	wesaphzt/privatelock
com.whatever.verifit	MakisChristou/verifit
com.whitedavidp.unistroke_keyboard	whitedavidp/android-unistroke-keyboard
com.willamesjr.fivetlog	Willames-Jr/fivetone_log
com.willbsp.habits	willbsp/habits
com.willchan.simple_random_stock	WillWcchan/Simple-Random-Stock
com.willie.mancala	Willie169/mancala-android
com.windscribe.vpn	Windscribe/Android-App
com.wire	wireapp/wire-android
com.wirelessalien.android.bhagavadgita	WirelessAlien/BhagavadGitaApp
com.wirelessalien.android.moviedb	WirelessAlien/MovieDB
com.wirelessalien.zipxtract	WirelessAlien/ZipXtract
com.wkovacs64.mtorch	wKovacs64/mTorch
com.wmstein.tourcount	wistein/TourCount
com.wmstein.transektcount	wistein/TransektCount
com.woefe.shoppinglist	woefe/ShoppingList
com.wordpress.brunoloff.meditationtimer	bloff/meditation-timer
com.wordtracer.app	plhosk/wordtracer
com.workingagenda.democracydroid	fenimore/DemocracyDroid
com.workingagenda.devinettes	fenimore/devinettes-android
com.wqar.quran_mem_helper	Waqar144/quran_memorization_helper
com.wrbattlesim	terminator-ger/wrsim
com.wrmndfzzy.atomize	wrmndfzzy/Atomize
com.wuxialearn.wuxialearn	wuxialearn/wuxialearn
com.xargsgrep.portknocker	xargsgrep/PortKnocker
com.xayah.databackup.foss	XayahSuSuSu/Android-DataBackup
com.xenris.liquidwarsos	xenris/liquid-wars-android
com.xfarrow.locatemydevice	ferrum/locatemydevice
com.xinto.mauth	X1nto/Mauth
com.xlzhen.sharefileserver	xlzhen-940218/ShareFileServer
com.xmission.trevin.android.notes	Typraeurion/Android-NotePad
com.xmission.trevin.android.tangram	Typraeurion/Android-Tangram
com.xmission.trevin.android.todo	Typraeurion/Android-ToDo
com.xmrchat.xmrpod	XMRChat/XMRPod
com.xnotes	shardulvs/xnotes-android
com.xperia64.timidityae	xperia64/timidity-ae
com.xtreak.notificationdictionary	tirkarthi/NotificationDictionary
com.xvzan.simplemoneytracker	xvzan/SimpleMoneyTracker
com.xxxx.parcel	shareven/parcel
com.xyz.relativity.kineticespeedometer	xyz-relativity/KinetiE-Speedometer
com.yacgroup.yacguide	yacgroup/yacguide
com.yacgroup.yacguide.dev	yacgroup/yacguide
com.yahyaoui.prayermode	prayermode/prayermode
com.yangdai.opennote	YangDai2003/OpenNote-Compose
com.yash.xpenc	PATILYASHH/XPENC
com.yassineabou.clock	yassineAbou/Clock
com.yassirh.digitalocean	yassirh/digital-ocean-swimmer
com.yeapguy.volumescroll	YeapGuy/VolumeScroll
com.yepgoryo.CaptureCap	yepgoryo/CaptureCap
com.yepgoryo.EggReturnsHome	yepgoryo/EggReturnsHome
com.yhc.phantom.processes.savior	dttzyjw0012/PhantomProcessesSavior
com.yogeshpaliyal.deepr	yogeshpaliyal/Deepr
com.yogeshpaliyal.keypass	yogeshpaliyal/KeyPass
com.yosefario.nclientv3	yosefario-dev/NClientV3
com.yoshi.rain	darkmoonight/Rain
com.yoshi.todark	darkmoonight/Zest
com.yourname.pdftoolkit	Karna14314/Pdf_Tools
com.yubico.yubioath	Yubico/yubioath-flutter
com.zacharee1.systemuituner	zacharee/Tweaker
com.zaneschepke.wireguardautotunnel	wgtunnel/android
com.zappbrannigan34.runnnpebridge	zappbrannigan34/ruNNNpe-bridge
com.zarathustra.mnemosyne	aptaabye/Mnemosyne
com.zavedahmad.yaHabit	zaved707/Yet-Another-Habit-Tracker
com.zem.pwswatcher	GiorgioBertolotti/PWSWatcher
com.zengtao.fortunetelling	zengtao227/Fortune-telling
com.zfdang.touchhelper	zfdang/Android-Touch-Helper
com.zfdang.zsmth_android	zfdang/zSMTH-Android
com.zhangke.fread	0xZhangKe/Fread
com.ziadoua.zcalc	ziadOUA/zCalc
com.zionhuang.music	z-huang/InnerTune
com.zoffcc.applications.avifview	zoff99/libavif-android
com.zoffcc.applications.tofshare	zoff99/ToFShare
com.zoffcc.applications.toloshare	zoff99/ToLoShare
com.zoffcc.applications.trifa	zoff99/ToxAndroidRefImpl
com.zoffcc.applications.undereat	zoff99/UnderEat
com.zola.bmi	zikalify/BMI_Calculator
com.zorinos.zorin_connect	ZorinOS/zorin-connect-android
com.zs.android.apps.photos	googol-apps/Gallery
com.ztftrue.music	ZTFtrue/MonsterMusic
com.zulipmobile	zulip/zulip-flutter
com.zygisk_enc.RecorderX	snap24/RecorderX
com.zygisk_enc.notivault	snap24/notification-vault
com.zygisk_enc.volumeX	snap24/volumeX
community.fairphone.checkup	WeAreFairphone/FP2-Checkup
compress.joshattic.us	JoshAtticus/Compressor
corewala.gemini.buran	Corewala/Buran
cos.premy.mines	stastnypremysl/Mines3D
cu.axel.smartdock	axel358/smartdock
cube.run	Eve-146T/cube-run
cx.vmx.sdcontacts	vmx/sdcontacts
cxa.gridwallpaper	ghisguth/sunlight
cxa.lineswallpaper	ghisguth/sunlight
cyou.sk5s.app.countdate	sk5s/countdateapp
cyou.sk5s.app.weread	sk5s/weread
cz.antecky.netswitch	tantecky/android
cz.jancejka.spayddecoder	Cuchulain/spayd-decoder-android
cz.lastaapps.menza	Lastaapps/menza
cz.martykan.forecastie	martykan/forecastie
cz.martykan.webtube	martykan/webTube
cz.mendelu.xmarik.train_manager	kmzbrnoI/hJOPandroidDriver
cz.mod42.diktafon	jaromiru/diktafon
cz.slaby.dpc	jakubslaby09/dpc
cz.vitSkalicky.klavesnice	vitSkalicky/klavesnice
d.d.meshenger	meshenger-app/meshenger-android
day.vitayuzu.neodb	heddxh/NeoDB-You
de.andicodes.vergissnix	andipabst/vergiss-nix
de.androvdr	grmpl/androvdr
de.antonarnold.android.xoverrideheadphonejackdetection	anton-arnold/xoverrideheadphonejackdetection
de.astubenbord.paperless_mobile	astubenbord/paperless-mobile
de.badaix.snapcast	badaix/snapcast
de.benibela.videlibri	benibela/videlibri
de.binary_kitchen.doorlock_app	binary-kitchen/doorlock-app
de.binarynoise.AutomaticAdvancedSettingsExpander	binarynoise/XposedModulets
de.binarynoise.betterBluetoothDeviceSort	binarynoise/XposedModulets
de.binarynoise.betterVerboseWiFiLogging	binarynoise/XposedModulets
de.binarynoise.freeNotifications	binarynoise/XposedModulets
de.blau.android	MarcusWolschon/osmeditor4android
de.blinkt.openvpn	schwabe/ics-openvpn
de.blocklink.pigrid	blocklink-it/pigrid-companion-app
de.bulling.barcodebuddyscanner	Forceu/barcodebuddy-android
de.buttercookie.disabletargetapiblock	buttercookie42/DisableTargetAPIBlock
de.buttercookie.simbadroid	buttercookie42/SimbaDroid
de.buttercookie.units	buttercookie42/Units
de.c3nav.droid	c3nav/c3nav-android
de.chadenas.cpudefense	ochadenas/cpudefense
de.christinecoenen.code.zapp	mediathekview/zapp
de.cineaste.android	spacepandas/cineaste-android
de.circle_dev.flux_news	KevinCFechtel/FluxNews
de.com.quaap.primary	ailin-nemui/Primary
de.csicar.mensaplan	csicar/MensaPlan
de.csicar.ning	csicar/Ning
de.cweiske.headphoneindicator	cweiske/headphoneindicator
de.cyb3rko.pincredible	cyb3rko/pincredible
de.cyberit.wasgeht	cyberbeat/wasgeht-android
de.danoeh.antennapod	AntennaPod/AntennaPod
de.davis.passwordmanager	OffRange/KeyGo
de.dbauer.expensetracker	DennisBauer/RecurringExpenseTracker
de.deftk.openww.android	deftkHD/OpenWebWeaver-Android
de.democracydeutschland.app	demokratie-live/democracy-client
de.devmil.muzei.bingimageofthedayartsource	devmil/muzei-bingimageoftheday
de.devmil.paperlaunch	devmil/PaperLaunch
de.dlyt.yanndroid.notinotes	Yanndroid/NotiNotes
de.dm1ri.totalog	hallogallo/totalog
de.doen1el.calibreWebCompanion	doen1el/calibre-web-companion
de.dotwee.micropinner	dotWee/MicroPinner
de.duenndns.gmdice	ge0rg/gamemasterdice
de.eindm.boum	henniaufmrenni/boum
de.eknoes.inofficialgolem	eknoes/golem-android-reader
de.eric_scheibler.tactileclock	scheibler/TactileClock
de.ericz.worldclockv2	EricZeller/flutter-world-clock-v2
de.example.fahrraddiebstahl_berlin	RHeimb/berlin-bike-theft-warning
de.fampopprol.dhbwhorb	Joinsider/dhbw
de.felixnuesse.disky	newhinton/disky
de.felixnuesse.extract	newhinton/Round-Sync
de.felixnuesse.timedsilence	newhinton/Timed-Silence
de.fff.ccgt	pterodactylus42/ccgt
de.freehamburger	livodeu/FreeHamburger
de.georgsieber.ballbreak	schorschii/ballBreak-Android
de.georgsieber.customerdb	schorschii/CustomerDB-Android
de.goraran.astroclock	GorArania/AstroClockApp
de.grobox.blitzmail	grote/BlitzMail
de.grobox.liberario	grote/Transportr
de.hampager.dapnetmobile	DecentralizedAmateurPagingNetwork/DAPNETApp
de.hauke_stieler.geonotes	hauke96/geonotes
de.herk.kfza	HerkDev/KFZ-A
de.herrmann_engel.rbv	jonathanherrmannengel/vocabapp
de.hexenwoche.audiolex	bois1616/audiolex
de.hirtenstrasse.michael.lnkshortener	michaelachmann/LnkShortener
de.hosenhasser.funktrainer	meyerd/funktrainer
de.huepping.wortmuehle	bhuepping/wortmuehle
de.idiomreplacex.browser_app	idiomReplaceX/IdiomReplaceX-app
de.indie42.guessiron	mobeil1/GuessIron
de.j4velin.wifiAutoOff	j4velin/WiFi-Automatic
de.jepfa.bdt	jenspfahl/BDT
de.jepfa.hyle_x	jenspfahl/hylex
de.jepfa.personaltasklogger	jenspfahl/EverydayTasks
de.jepfa.yapm	jenspfahl/ANOTHERpass
de.jkliemann.parkendd	jklmnn/ParkenDD
de.jonasbernard.tudarmstadtmoodlewrapper	JonasBernard/TU-Darmstadt-Moodle-Wrapper
de.jrpie.android.launcher	jrpie/Launcher
de.jurihock.voicesmith	jurihock/voicesmith
de.k3b.android.calef	k3b/CalEF
de.k3b.android.camerafolder	k3b/CameraFolder
de.k3b.android.geo2articlesmap	k3b/AndroidGeo2ArticlesMap
de.k3b.android.intentintercept	k3b/intent-intercept
de.k3b.android.locationMapViewer	k3b/locationMapViewer
de.k3b.android.lossless_jpg_crop	k3b/LosslessJpgCrop
de.k4ever.k4android	freitagsrunde/k4ever-android
de.kaiserdragon.callforwardingstatus	Kaiserdragon2/CallForwarding
de.kaiserdragon.iconrequest	Kaiserdragon2/IconRequest
de.kaiserdragon.weathershortcut	Kaiserdragon2/WeatherShortcut
de.keplerchemnitz.kepler_app	AntonioAlbt/kepler_app
de.killi199.timetracking	killi199/time-tracking
de.kitshn.android	aimok04/kitshn
de.klimek.compass	Tetr4/CompassTile
de.koelle.christian.trickytripper	koelleChristian/trickytripper
de.ktran.anno1404warenrechner	tran-khoa/ANNO1404-Warenrechner-App
de.kvaesitso.icons	daywalk3r666/Kvaesitso-Icons
de.leverbursche.meinegleitzeitapp	leverbursche/meine-gleitzeit
de.lihotzki.pixelflood	lukaslihotzki/pixelflood
de.live.gdev.cherrymusic	gsantner/cherrymusic-android
de.live.gdev.timetracker	gsantner/kimai-android
de.lolhens.resticui	lhns/restic-android
de.lolo.lolotrans	immerzu/LoloTrans
de.lolo.rssreader	immerzu/lolo-rssreader-android
de.ltheinrich.etopa	ltheinrich/etopa
de.luhmer.owncloudnewsreader	nextcloud/news-android
de.lukasneugebauer.nextcloudcookbook	lneugebauer/nextcloud-cookbook
de.lukaspieper.gcam.services	lukaspieper/Gcam-Services-Provider
de.lukaspieper.truvark	lukaspieper/Truvark
de.maniac103.squeezeclient	maniac103/squeezeclient
de.marionoll.wgautoconnect	MarioNoll/WG-Auto-Connect
de.markusfisch.android.binaryeye	markusfisch/BinaryEye
de.markusfisch.android.libra	markusfisch/Libra
de.markusfisch.android.pielauncher	markusfisch/PieLauncher
de.markusfisch.android.screentime	markusfisch/ScreenTime
de.markusfisch.android.shadereditor	markusfisch/ShaderEditor
de.markusfisch.android.wavelines	markusfisch/WaveLinesWallpaper
de.marmaro.krt.ffupdater	Tobi823/ffupdater
de.mathema.privacyblur	MATHEMA-GmbH/privacyblur
de.mathfactory.mooltifill	mathfactory/mooltifill-android
de.melvil.noten	MelvilQ/noten-lernen
de.michelinside.glucodatahandler	pachi81/GlucoDataHandler
de.mm20.launcher2.release	MM2-0/Kvaesitso
de.moekadu.metronome	thetwom/toc2
de.monde_diplomatique.android.app.free	die-tageszeitung/taz-neo
de.moroway.oc	MOROway/moroway-app-oc
de.morzo.realmscore	BastianSetter/realmscore
de.msal.muzei.nationalgeographic	sal0max/muzei-nationalgeographic
de.msdevs.einschlafhilfe	DonMarv00/DieDreiFragezeichenEinschlafhilfe
de.mw136.tonuino	marc136/tonuino-nfc-tools
de.mwarning.memento	mwarning/Memento
de.mwvb.blockpuzzle	SoltauFintel/blockpuzzle
de.mymiggi.simpleday	MiggiV2/SimpleDay
de.mysportsmate.officebreak	Drumm3r/office-break
de.nellessen.usercontrolleddecryptionoperations	eriknellessen/user-controlled-decryption-operations
de.neuwirthinformatik.alexander.archerystats	APN-Pucky/ArcheryStats
de.neuwirthinformatik.alexander.mtuo	APN-Pucky/mTUO
de.niendo.ImapNotes3	niendo1/ImapNotes3
de.nilsfo.lsn	NilsFo/LockScreenNotes
de.nodomain.tobihille.seniorlauncher	tobihille/SeniorLauncher
de.nproth.pin	nproth/pin
de.nucleus.foss_warn	nucleus-ffm/foss_warn
de.obsp.hostlookup	devkamiki/hostlookup
de.oeffisounds.app	thrillfall/OeffiSounds
de.ph1b.audiobook	PaulWoitaschek/Voice
de.phasenrauscher.bicyweather	phasenrauscher/Bicyweather
de.php_tech.piggybudget	pmiddend/piggybudget
de.piratentools.spickerrr	Piraten-Tools/spickerrr
de.pskiwi.avrremote	pskiwi/avr-remote
de.ptrlx.oneshot	ptrLx/OneShot
de.qso.again	dl9sau/qso-again
de.qspool.clementineremote	clementine-player/Android-Remote
de.quaddyservices.dynamicnightlight	quaddy-services/DynamicNightLight
de.quantumphysique.trale	QuantumPhysique/trale
de.radiozeit.freiesradio.fdroid	mixdtv/freies-radio-app
de.rampro.activitydiary	ramack/ActivityDiary
de.readeckapp	jensomato/ReadeckApp
de.reimardoeffinger.quickdic	rdoeffinger/Dictionary
de.rochefort.childmonitor	enguerrand/child-monitor
de.rwth_aachen.phyphox	phyphox/phyphox-android
de.salomax.currencies	sal0max/currencies
de.salomax.muzei.thevergewallpapers	sal0max/muzei-thevergewallpapers
de.saschahlusiak.freebloks	shlusiak/Freebloks-Android
de.schliweb.bluesharpbendingapp	egdels/bluesharpbendingapp
de.schliweb.makeacopy	egdels/makeacopy
de.schliweb.sambalite	egdels/SambaLite
de.seemoo.at_tracking_detection	seemoo-lab/AirGuard
de.sesu8642.feudaltactics	Sesu8642/FeudalTactics
de.simon.dankelmann.bluetoothlespam	simondankelmann/Bluetooth-LE-Spam
de.singular.crystalball	mkay/CrystalBall
de.singular.looper	mkay/RubberRing
de.singular.recorder	mkay/TitleTrack
de.sirjofri.fingerlist	sirjofri/fingerlist
de.smasi.tickmate	lordi/tickmate
de.spiritcroc.modular_remote	SpiritCroc/Modular-Remote
de.spiritcroc.riotx	SchildiChat/SchildiChat-android
de.spiritcroc.syncsettings	SpiritCroc/SyncSettings
de.srlabs.snoopsnitch	srlabs/snoopsnitch
de.stefan_oltmann.kaesekaestchen	StefanOltmann/Kaesekaestchen
de.stephanlindauer.criticalmaps	CriticalMaps/criticalmaps-android
de.sudoq	timo-a/SudoQ
de.synyx.android.meetingroom	synyx/MeeRoo
de.syss.MifareClassicTool	ikarus23/MifareClassicTool
de.szalkowski.activitylauncher	butzist/ActivityLauncher
de.t_dankworth.secscanqr	Fr4gorSoftware/SecScanQR
de.tap.easy_xkcd	tom-anders/Easy_xkcd
de.taz.android.app.free	die-tageszeitung/taz-neo
de.telefongarten.brainjogging	fkropfhamer/brainjogging
de.theiling.neatlauncher	moehriegitt/NeatLauncher
de.themorpheus.morphcook	TheMorpheus407/morphcook-refined
de.tnmgl.ntodotxt	tmaegel/ntodotxt
de.tobiasbielefeld.searchbar	TobiasBielefeld/Simple-Search
de.tobiasbielefeld.solitaire	TobiasBielefeld/Simple-Solitaire
de.toshsoft.tsvnc	lowtraxx/TSVNC
de.tu_chemnitz.etit.sse.openstop	OPENER-next/OpenStop
de.tu_darmstadt.seemoo.HardWhere	seemoo-lab/Hardwhere
de.tu_darmstadt.seemoo.nfcgate	nfcgate/nfcgate
de.tuberlin.mcc.simra.app	simra-project/simra-android
de.tutao.calendar	tutao/tutanota
de.tutao.tutanota	tutao/tutanota
de.uni_potsdam.hpi.openmensa	domoritz/open-mensa-android
de.uwepost.android.deltacam	upost/DeltaCamera
de.varengold.activeTAN	varengold/activeTAN-Android
de.viatorus.neo2externalkeyboard	Viatorus/neo2-external-keyboard
de.visorapp.visor	kloener/visor-android
de.volksverpetzer.app	Volksverpetzer/vvp_app
de.wellenvogel.bonjourbrowser	wellenvogel/BonjourBrowser
de.westnordost.luftlinie	westnordost/Luftlinie
de.westnordost.streetcomplete	streetcomplete/StreetComplete
de.westnordost.streetcomplete.expert	Helium314/SCEE
de.westnordost.streetmeasure	streetcomplete/StreetMeasure
de.wger.flutter	wger-project/flutter
de.yaacc	tobexyz/yaacc-code
de.yazo_games.mensaguthaben	jakobwenzel/MensaGuthaben
de.yukigasai.obsidiantodowidget	YukiGasai/obsidian-todo-widget
de.z11.roboyard	Eastcoast-Laboratories/Roboyard
deckers.thibault.aves	deckerst/aves
deckers.thibault.aves.libre	deckerst/aves
deltazero.amarok.foss	deltazefiro/Amarok-Hider
design.codeux.authpass.fdroid	authpass/authpass
dev.abhaycloud.fdtracker	Abhay-cloud/Fixed-Deposit-Tracker
dev.abhi.photon	abhi16180/photon
dev.acamol.qbit	Acamol/Captain-qBit
dev.agnosticapollo.xlogcatmanager	agnostic-apollo/XLogcatManager
dev.alexjyong.babbypaint	alexjyong/BabbyPaint
dev.anilbeesetti.nextplayer	anilbeesetti/nextplayer
dev.animeshvarma.sigil	Animesh-Varma/Sigil
dev.appstract.iconpack	yangchoo/Appstract
dev.argus	JackRushante/argus
dev.arnv.bluke	arnav-kr/Bluke
dev.arthurcose.languagedex	arthurcose/language-dex
dev.astoris.ursa	greyfoundry/ursa-android
dev.atajan.lingva_android	yaxarat/lingvaandroid
dev.aungkyawpaing.ccdroidx	vincent-paing/CCDroidX
dev.bartuzen.qbitcontroller	Bartuzen/qBitController
dev.bikram.filepipe.gh	bikram-agarwal/FilePipe
dev.bikram.obtainx	bikram-agarwal/ObtainX
dev.bikram.remember.gh	bikram-agarwal/Remember
dev.brgr.outspoke	minburg/outspoke
dev.byzero.counter	EinfachRuwen/Counter
dev.casraf.pantry	chenasraf/pantry-flutter
dev.chuk.betterbahn	chuk-development/Besser-Bahn
dev.chungjungsoo.gptmobile	Taewan-P/gpt_mobile
dev.cipher.notes	CipherApps/cipher-notes
dev.clombardo.dnsnet	t895/DNSNet
dev.co508.soundboard	508-dev/soundboard
dev.cognitivity.chronal	cognitivitydev/Chronal
dev.corruptedark.diditakemymeds	CorruptedArk/did-i-take-my-meds
dev.corruptedark.openchaoschess	CorruptedArk/open-chaos-chess
dev.daika.davy	AsfhtgkDavid/davy
dev.danielc.fujiapp	petabyt/fudge-legacy-android
dev.danjackson.noisecancel	danielgjackson/noisecancel
dev.danjackson.speaker	danielgjackson/speaker
dev.davidv.motionsickness	DavidVentura/motion-sickness-app
dev.davidv.translator	DavidVentura/offline-translator
dev.debene.gopher	felipedbene/deburrow
dev.dettmer.simplenotes	inventory69/simple-notes-sync
dev.develsinthedetails.eatpoopyoucat	JamesOsborn-SE/eat-poop-you-cat-android
dev.digitalgrease.signet	digital-grease/signet
dev.dimension.flare	DimensionDev/Flare
dev.easonhuang.heartwood	GuyOnWifi/heartwood
dev.elbullazul.linkguardian	Elbullazul/LinkGuardian
dev.encgallery	Wolf-Project777/wolf-gallery
dev.entropy	Cris1099/entropy
dev.fabik.bluetoothhid	Fabi019/hid-barcode-scanner
dev.fiedri.vibe	fiedri/vibe-player
dev.gpxit.app	7FM/GPXIT
dev.halim.shelfdroid	100nandoo/shelfdroid
dev.henriquecouto.calsync	henriquecouto/calendar-sync
dev.imranr.obtainium	ImranR98/Obtainium
dev.imranr.obtainium.fdroid	ImranR98/Obtainium
dev.inkcast.aos	andrew-malitchuk/inkcast-kmp
dev.itsvic.parceltracker	itsvic-dev/Parcel
dev.j7126.who_goes_first	j7126/who_goes_first
dev.jahidhasanco.bmicalculator	JahidHasanCO/BMI-Calculator
dev.jaimin.auraorbit	JaiminPatel345/AuraOrbit
dev.jdtech.jellyfin	jarnedemeulemeester/findroid
dev.kerballone.spamblocker	KerballOne/SpamBlocker-Extended
dev.khoj.pitaka.fdroid	PLFIndia/pitak-x
dev.labplus.app	thelooter/labplus_for_gitlab
dev.ldev.gpsicon	Limizin/GpsIcon
dev.leonlatsch.photok	leonlatsch/Photok
dev.lexip.hecate	xLexip/Adaptive-Theme
dev.librenotes.app	Piliii/LibreNotes
dev.linwood.butterfly	LinwoodDev/Butterfly
dev.linwood.butterfly.nightly	LinwoodDev/Butterfly
dev.linwood.flow.nightly	LinwoodDev/Flow
dev.lojcs.tsacdop	lojcs/tsacdop
dev.lucanlm.antimine	lucasnlm/antimine-android
dev.mage.age	ElCruncharino/mage
dev.marchello.sharik	marchellodev/sharik
dev.mariinkys.OpenPillReminder	mariinkys/OpenPillReminder
dev.medzik.librepass.android	LibrePass/LibrePass-Android
dev.micr0.localmathy	micr0-dev/localmathy
dev.mlg.quedalle	MatthieuGrr/quedalle-launcher
dev.mlm.wifi_exporter	mlm-games/wifi-exporter
dev.mlzzen.androidnga	mlzzen/open-nga
dev.msbs.cyclauncher	msbluesnow/Cyclauncher
dev.msfjarvis.claw.android	msfjarvis/compose-lobsters
dev.mslalith.focuslauncher	mslalith/focus_launcher
dev.n4n5.sms2call	Its-Just-Nans/sms2call
dev.nemeyes.ncarousel	myNemy/NCarousel
dev.obfusk.jiten	obfusk/jiten
dev.obfusk.jiten_webview	obfusk/jiten-webview
dev.obfusk.sokobang	obfusk/sokobang
dev.octoshrimpy.quik.fdroid	quik-sms/quik
dev.otaj.zelp	otaj/zelp
dev.otherworld.shoppinglist	otherworld-dev/Shopping-List-Android
dev.patri9ck.a2ln	patri9ck/a2ln-app
dev.patrickgold.florisboard	florisboard/florisboard
dev.patrickgold.florisboard.beta	florisboard/florisboard
dev.pesic.rpncalc	apesic/rpncalc
dev.pgaxis.musicaxs	PGAxis/MusicPlayer
dev.pranav.applock	aload0/AppLock
dev.pranav.reef	aload0/Reef
dev.prathameshkhade.sysadmin	prathameshkhade/SysAdmin
dev.randombits.intervaltimer	randombits-dev/interval-timer
dev.renkinProject.renkin	renkindevbugs/Renkin
dev.robin.flip_2_dnd	robinsrk/flip_2_dnd
dev.robin.privacify	robinsrk/privacify
dev.rova.notes	rovati/noteapp
dev.rubec.otoscope	rbeilvert/otoscope
dev.rx.app2proxy	RiddlerXenon/app2proxy
dev.samyu.compoundcalculator	yudataguy/retirement-compound-interest-calculator
dev.sanmer.pi	SanmerApps/PI
dev.sanskar.photoplay	sanskar10100/PhotoPlay
dev.sasikanth.pinnit	msasikanth/pinnit
dev.sasikanth.rss.reader	msasikanth/twine
dev.scarf.gc	scarf005/gc
dev.sebaubuntu.athena	SebaUbuntu/Athena
dev.secam.simpletag	sergcam/SimpleTag
dev.serge.textlog	Faultless/textlog_flutter
dev.serika.camerasilencer	serika12345/camera-silencer
dev.shadoe.delta	supershadoe/delta
dev.spiegl.flyingcarpet	spieglt/FlyingCarpet
dev.synapsetech.compass	SynapseTech/Compass
dev.thaulow.scrib	stianthaulow/scrib
